,cohen_d
1201,-5.3801653971995345
1202,0.27692807757709687
1203,-3.443361629105945
1204,-2.760563724417727
1205,-5.1011222638791
1206,-3.404841523834599
1207,-6.111916834420721
1208,-0.5008553992475552
1209,-3.778559916010153
1210,-3.521723084715289
1211,-0.236838811191406
1212,-1.8600778654722754
1213,-4.917099904690381
1214,-3.3791335040650687
1215,-3.161970760555489
1216,-1.4002318582026048
1217,-2.9820434866186343
1218,-2.526490515721767
1219,-3.5400450748907883
1220,-4.027768160258641
1221,-2.802010894646167
1222,-2.5269893268222647
1223,-3.718423417411692
1224,-4.032797958589616
1225,-3.772452595193102
1226,-2.5619525658121987
1227,-3.3959980429029195
1228,-5.337611536625281
1229,-2.6857228671706497
1230,-2.3940348307642147
1231,-1.91356556368688
1232,-3.2441053379149034
1233,-4.3786862024313935
1234,-5.167489798392156
1235,-3.8655403618605693
1236,-4.685521943260521
1237,-4.086684461169564
1238,-1.8673363072533538
1239,-2.7161116458130854
1240,-3.7529437116890865
1241,-1.5412873002438536
1242,-1.0063928641230577
1243,-3.9376817538020448
1244,-2.2115734399298437
1245,-2.748250792169908
1246,-3.3383150580944303
1247,-1.7041714356585222
1248,0.47347777609386127
1249,3.4482859255573035
1250,-2.4719041570349467
1251,-2.8476853949035363
1252,-2.9525839230742803
1253,-2.644028902673349
1254,-4.194160730215745
1255,-2.3034388868433004
1256,-1.5368193296240225
1257,-2.1881983838034493
1258,-2.6661168095415135
1259,-2.216940922640696
1260,-1.9807309877705583
1261,-3.6453414529712274
1262,-5.310941607845432
1263,-3.60887901775668
1264,-3.3525985346612464
1265,-3.1702075106683427
1266,-5.113050820733543
1267,-3.090889311376099
1268,-3.227028090979674
1269,-3.8482483691484215
1270,-3.637558293833515
1271,-4.394360593478394
1272,-3.7144581660235696
1273,-5.623462609563461
1274,-0.890674621331041
1275,-5.311322873261891
1276,-3.3947399736715433
1277,-3.2406552976028546
1278,-3.2861425679155483
1279,-3.8576930386834296
1280,-4.178334304588813
1281,-2.923117101897864
1282,-3.0545339377405427
1283,-3.0162317326240977
1284,-0.7218628527700381
1285,-1.614095781438051
1286,-2.889341389560103
1287,-3.2144954661525635
1288,0.17117122414877034
1289,-2.9355123498137883
1290,-4.162088928421785
1291,-1.386948622223933
1292,-5.087827404684756
1293,-3.8198422384670545
1294,-5.876338072128789
1295,-1.7083474858459646
1296,-3.908343700522881
1297,-3.6433800259258136
1298,0.3217355557996659
1299,-4.2087513087971615
1300,-1.7632081820189516
1301,-4.861462024367133
1302,-2.8375529090045615
1303,-5.269959465055767
1304,-3.962241343786371
1305,-1.2580238560420884
1306,-2.606380785840752
1307,-2.6248387212714563
1308,-2.5096665848616135
1309,0.3591334789157787
1310,-3.940488389361616
1311,-3.484948831354091
1312,-5.169265370131769
1313,-3.417051751800239
1314,-5.568545100935387
1315,-2.6029761892840284
1316,-1.98410093565347
1317,-0.8680389757606106
1318,-3.1677932766557215
1319,-4.445800661617553
1320,-4.342324181412761
1321,-4.8827191424037
1322,-3.0360989169866315
1323,-4.904415221240085
1324,-2.04346147388237
1325,-3.9987095522447627
1326,-2.8768979088512237
1327,-2.6553624403507636
1328,-1.423048955566118
1329,-2.6200841274685023
1330,-3.8293622675077685
1331,-2.3726597689281963
1332,-2.3950314241413717
1333,1.0396280060470786
1334,-5.57911250922058
1335,-2.5160145093146222
1336,-3.9964952659379804
1337,-5.3076493254944115
1338,-3.3327282253930965
1339,-4.632471208098319
1340,-3.914431447893493
1341,-3.497276549735719
1342,-2.775271626258326
1343,-5.821851483736376
1344,-2.006845002479454
1345,-4.461796310946747
1346,-2.892626318902119
1347,-4.165720086378448
1348,-3.1054946446765044
1349,-4.084809050754543
1350,-4.186777553306085
1351,-3.829378929064736
1352,-2.373558248409489
1353,-3.8795286944686285
1354,-4.062353601003797
1355,-3.583513648304555
1356,-2.7260505837454327
1357,-3.761239048562582
1358,-3.198401333735707
1359,-4.0889605601896255
1360,-3.8461300675355967
1361,-3.5156168787925144
1362,-0.7864415539759458
1363,-3.061383414002707
1364,-1.3634060042477518
1365,-4.291161007248498
1366,-4.11386034177999
1367,-3.0285429163372677
1368,0.12270236434462412
1369,-4.386334549796603
1370,-3.765060502813864
1371,-4.129129790608733
1372,-4.161887490404928
1373,-4.505910038887291
1374,-3.0619096098449443
1375,-3.2817934582665917
1376,-2.311898962225321
1377,-2.786132328317377
1378,-1.9653911520725307
1379,-3.694217331438802
1380,-3.7925112179727414
1381,-2.6267387117341925
1382,-4.276392230049923
1383,-1.849981023671933
1384,-2.7130214723140833
1385,-3.686986053672012
1386,-5.137231533620694
1387,-4.12862419831204
1388,-4.1916029174092495
1389,-3.0253737321876986
1390,-4.44936363515554
1391,-4.474084318828492
1392,-3.895297058607189
1393,-3.3145983981912317
1394,-3.2534566326972567
1395,-4.152641864286851
1396,-3.476013608025112
1397,-0.874999788953651
1398,-3.0213116020349604
1399,-1.7843832168955422
1400,-3.1019935952298785
1401,-1.4293880975821731
1402,-6.586144411950121
1403,-3.2398459754558098
1404,-2.3985893863613166
1405,0.32907087138087177
1406,-4.8951206943579795
1407,-3.5016785242321284
1408,-1.9358208638383416
1409,-4.45380472736785
1410,-1.421430860783999
1411,-2.978297556716155
1412,-4.314896263730897
1413,-2.148881286316316
1414,-1.7324988149832845
1415,-2.142160994882605
1416,-1.6101298291690918
1417,0.00306416845406844
1418,-2.187133617053208
1419,-4.4248344558433095
1420,-4.004136777920288
1421,-2.415006893931065
1422,-5.921392529835963
1423,-4.171462765845149
1424,1.1071308861241385
1425,-2.950398315678987
1426,-4.242914907096982
1427,-4.475344254042617
1428,-4.416581277571179
1429,-2.3691740013469595
1430,-2.6643343915339135
1431,-3.1263028886444952
1432,-3.795741008586922
1433,-4.462920492385347
1434,-3.097864822037177
1435,-4.100478339435391
1436,-6.473219058340291
1437,-1.600610675080148
1438,-3.1243727319390797
1439,-4.515596235083075
1440,-4.941032708814412
1441,-1.405049611111514
1442,-3.291202358634652
1443,-2.467918059870065
1444,-3.6567305677113016
1445,-3.318068652576299
1446,-3.464943093757072
1447,-2.7268753586999663
1448,-5.422943993718989
1449,-3.5840428687342785
1450,-4.569587613083111
1451,-3.366597708686813
1452,-2.8664473975942126
1453,-3.949831833216822
1454,-3.643934190065143
1455,-3.0306219456556795
1456,-2.625070274763423
1457,-5.587175514663771
1458,-3.578269063604523
1459,-3.33399312553062
1460,-1.6331997644652745
1461,-3.879251704244502
1462,-3.7816923230637807
1463,-4.164439944907938
1464,-3.742444459521007
1465,-3.075691849300232
1466,-4.0603236685878965
1467,-2.574497645445978
1468,-1.8641486442310722
1469,-5.061156196056332
1470,-4.51814779994003
1471,-5.340697825776929
1472,-6.19377100254231
1473,-1.885624474036616
1474,-4.490835028929706
1475,-2.2136772303333516
1476,-2.2590565600072265
1477,-4.055514947360192
1478,-4.520833527341722
1479,-4.8183876028027095
1480,-3.6291573777867745
1481,-2.9343792357041307
1482,-3.2522374808895664
1483,-3.7144915357951924
1484,-2.4832133397470892
1485,-3.7893623478771303
1486,-3.8813382159679812
1487,-5.405681502891881
1488,-3.634152949524395
1489,-3.6605674813950118
1490,-3.809585477087038
1491,-3.4970853236014685
1492,-3.2577279116603886
1493,-3.5424480202725586
1494,-0.8429735494455213
1495,-4.149651582360229
1496,-3.2056686601884468
1497,-2.3972620585778532
1498,-3.7204327515228024
1499,-1.4566348196984302
1500,-0.7875658727119014
1501,-3.2624374291298515
1502,-1.525856648392359
1503,-3.5695454235856467
1504,0.07225541784863755
1505,-4.108520672258573
1506,-3.2081837491393754
1507,-2.621040318568885
1508,-2.5927862611323063
1509,-3.7794090376708613
1510,-4.374748090980844
1511,-4.801319909154248
1512,-3.259870719078997
1513,-4.667948635900075
1514,-0.944297868266751
1515,-4.514363110940509
1516,-1.9862353301028952
1517,-3.799279143876521
1518,-1.980204765952957
1519,-3.1075475516040725
1520,-3.3688546413754907
1521,-4.08285054676536
1522,-3.1366814979115194
1523,-5.676774053281748
1524,-5.2742727059552585
1525,-4.160721165166983
1526,-2.719591418186255
1527,-5.099699606499825
1528,-3.4927776440632687
1529,-3.1839217610542088
1530,-1.869127330728924
1531,-2.8556778785933097
1532,-2.644313409915232
1533,-4.368037011536083
1534,-4.261565945402737
1535,-3.456152157477879
1536,-2.7755401794066867
1537,-2.630304299787087
1538,-2.1195000036964293
1539,-3.3471066406152685
1540,1.0927492307010067
1541,-4.7039936025943945
1542,-3.9088694468353493
1543,-4.573372978212445
1544,-3.8086226180369636
1545,-2.4616182581110637
1546,-3.334743253114357
1547,-4.247566223850741
1548,-2.3457483008883213
1549,-3.8100655155727052
1550,-4.334518214030155
1551,-1.9467377481979857
1552,-4.031999458193899
1553,-2.9147207856215243
1554,-3.2936590143409332
1555,-3.4306709234748434
1556,-2.6988994142483516
1557,-4.470649826405475
1558,-4.988080265656843
1559,-1.2463688859559234
1560,-4.892241068606489
1561,-4.030240585530236
1562,-2.6290169062670654
1563,-3.786796535928949
1564,-4.643677507263355
1565,-2.658389032978466
1566,-5.3413117217026596
1567,-4.298125966548824
1568,-3.1149959507870473
1569,-2.1130408667358176
1570,-3.0354996297912944
1571,-1.6769085680738305
1572,-1.838637315488849
1573,-3.1376529513533917
1574,-1.9387749840713517
1575,-5.628012358911457
1576,-2.544690207215609
1577,-3.9950989334429394
1578,-2.3372328094491768
1579,-2.918625539399237
1580,3.495733722607789
1581,1.2543371700377297
1582,-2.653442198751373
1583,-2.687024398369083
1584,-4.676572437950154
1585,-3.4287207277327862
1586,-3.2883603741127274
1587,-4.998908913959939
1588,-2.814319309123432
1589,-4.863017905700617
1590,-3.1909417199454477
1591,-3.514168990527826
1592,-4.775394109207132
1593,-0.6612060925543487
1594,-3.275661269128118
1595,-4.263198729679675
1596,-2.0812235359714415
1597,-2.7029288894356647
1598,-1.8601400725282076
1599,-3.208458970056765
1600,-3.414560946708354
1601,-4.345532038269325
1602,-0.8629547405550311
1603,-2.1626234983588364
1604,-4.47227495488372
1605,-2.242057247032504
1606,-1.159421244819342
1607,-0.8275777497545619
1608,-3.2320935024737953
1609,-1.8304794115826466
1610,-2.888383629393183
1611,-3.1689697165928505
1612,-2.726164312339576
1613,-2.7243940481062032
1614,-3.127497681190165
1615,-4.296213020407852
1616,-2.233436083074448
1617,0.03358735093983962
1618,-4.853917251780839
1619,-2.2722955705653454
1620,-3.253723653108889
1621,-4.007481903896443
1622,-4.94154636959748
1623,0.17368061386723566
1624,-2.194122367290106
1625,-0.7648207233123973
1626,-4.104463704480944
1627,-4.000994225935871
1628,-0.7107302346283892
1629,-4.042772165471715
1630,-3.5665234205390854
1631,-3.1936911775971684
1632,-5.2619174891453415
1633,-4.809504538870637
1634,-2.5655298199924386
1635,-0.94886384572121
1636,-4.429886048234958
1637,-2.1208759360069642
1638,-2.0473630209061318
1639,-2.4955413173335548
1640,-4.969127018661605
1641,-0.7678563135537985
1642,-2.4762081829928912
1643,-4.679671461810373
1644,-0.9303661051140975
1645,-0.8100501355672268
1646,-3.274971682238062
1647,-3.0682099994500547
1648,-3.9906673709037315
1649,-2.2158222850140157
1650,-0.9481305356935502
1651,-3.894424692931276
1652,-2.3474877070019406
1653,-1.6113403366332868
1654,-0.9588747460000078
1655,-4.090962907585881
1656,-3.58096164238909
1657,-2.1377813435879505
1658,-1.8083419325837087
1659,-5.4682791455362825
1660,-2.2386375815813184
1661,-2.313076194124365
1662,-3.9285790313739533
1663,-4.183236996859253
1664,-3.8505288804603204
1665,-3.9410358138316055
1666,-2.759015443873406
1667,-5.657983098243765
1668,-2.428166044906152
1669,-4.948540222260355
1670,-2.3785331378075485
1671,-3.841290997729315
1672,-4.671570776582117
1673,-2.802452940831216
1674,-3.316100460666472
1675,-0.8200611639035263
1676,-3.6226377655120747
1677,-4.971157738993927
1678,-4.983445073414744
1679,-2.666469366600694
1680,-2.5592731754415876
1681,-2.7194009235844985
1682,-5.303160619456118
1683,-3.663375221735304
1684,-3.1442925629520944
1685,-4.609547498643213
1686,-3.834303615510019
1687,-3.470052905542595
1688,-3.5934721821551867
1689,-3.7057725564889457
1690,-1.1971979820464163
1691,-5.3528541122487185
1692,-0.6032811506735585
1693,-1.7108962006536896
1694,-3.6981247857621424
1695,-4.893826348466616
1696,-5.437306678936726
1697,-2.4764672505684633
1698,-3.315782637420912
1699,-4.111277929341844
1700,-3.3204528380754277
1701,-0.029123973964162386
1702,-2.766742275653093
1703,-4.7132689332903155
1704,-4.3352375406194925
1705,-4.591418713111061
1706,-3.4516898619731258
1707,-2.994691372598769
1708,-0.5484791399522232
1709,-3.676898791612658
1710,-3.5915066364807617
1711,1.1035259765660823
1712,-2.7412931347425484
1713,-4.401459435828318
1714,-2.925209953693926
1715,-2.2600871688586057
1716,2.0718674509678623
1717,-2.557743185066946
1718,-3.765046608508267
1719,-2.7973760317313805
1720,-3.3405217110711485
1721,-3.3620023461467468
1722,-3.8893351393209485
1723,-3.0771712603395645
1724,-4.704965732484722
1725,-2.5600921795725986
1726,-1.9189004389930588
1727,-3.286623494001453
1728,-3.180562736753887
1729,-4.210941347162302
1730,-6.099260993244549
1731,-3.9076314497151987
1732,-2.3562631990507317
1733,-3.8926030978706483
1734,-3.663612066759998
1735,-2.566029687376022
1736,-4.339861357766829
1737,-2.868532875397942
1738,-1.9532481663477104
1739,-4.559874510173331
1740,-1.2698396997422274
1741,-5.031611827076291
1742,-3.9711611230056967
1743,-0.23744959438299373
1744,-5.122698208322716
1745,-4.662854157019048
1746,-4.33847604900244
1747,-2.660006773708983
1748,-2.249672231809261
1749,-2.1714049564657283
1750,-3.6766417598873313
1751,2.0117070829477033
1752,-3.962450495786003
1753,-3.2403282866238237
1754,-1.6850595831563127
1755,-3.338487554586289
1756,-0.5719654179903304
1757,-4.085194059354863
1758,-2.5171676431889534
1759,-4.526276949068498
1760,-2.953785370257206
1761,-2.9293499135686116
1762,-2.024016458465607
1763,-4.217042285239551
1764,-2.1836930426504075
1765,-4.81495716285729
1766,-2.8987605148871456
1767,-4.31180226043387
1768,-2.4458681733316463
1769,-3.574098018260292
1770,-3.4313252326133434
1771,-1.2040763883884635
1772,-3.943493305596118
1773,-4.8751956631698885
1774,-3.5723449049399596
1775,-4.751437497473087
1776,-0.7244980134335189
1777,-2.794756794152306
1778,-1.1129831033915698
1779,-3.0023411358421908
1780,-4.199895429328522
1781,-4.159421268851498
1782,-2.0865973279107406
1783,-3.8012409422471465
1784,-2.9226341306011046
1785,-0.2956170481633239
1786,-4.018146224444743
1787,0.30779693052503615
1788,0.7512799043728837
1789,-5.73680117082252
1790,-3.26389609457423
1791,-3.95628631704727
1792,-4.563095272085009
1793,-2.9571559260099134
1794,-0.05118985047608417
1795,-3.641828546736727
1796,-3.7579884200682883
1797,-2.989054643904812
1798,-3.6020290179683268
1799,-4.445161298105464
1800,-3.6678657253424976
1801,-3.574981281231786
1802,-1.1908729658561967
1803,-4.241430975775228
1804,-3.69370287322948
1805,-0.29160096574945416
1806,-3.986300233365845
1807,-5.329910945531021
1808,-3.0903677671489476
1809,-4.8239368328246135
1810,-3.2523609423491733
1811,-5.317372300513268
1812,-3.4122151777194465
1813,-4.6060398023010585
1814,-3.239489390894671
1815,-4.231135554641091
1816,-3.030985660866557
1817,-4.615595456325798
1818,-3.8679414982364486
1819,-3.8583860049217145
1820,-4.6355884321108585
1821,-4.796323750592223
1822,-3.156473846895611
1823,-1.3744573241823366
1824,-3.554588724566037
1825,-4.104388946470159
1826,-2.4585419775462696
1827,-2.5514252768461385
1828,-3.9853881747185596
1829,-3.7725846515820836
1830,-3.5697884577167303
1831,-4.6114249530884
1832,-2.918264857821051
1833,-3.696143433411918
1834,-2.0249054172131395
1835,-3.099698944417561
1836,-4.505194294461753
1837,-4.134619795229178
1838,-0.7938749071673057
1839,-0.7093133138452314
1840,-2.1678224856697046
1841,-2.1291782530357977
1842,-3.1883912893664217
1843,-3.4751898133950667
1844,-4.971177191822333
1845,-1.9288382781184392
1846,-4.913979385088743
1847,-4.019261439779252
1848,-4.343208807003186
1849,-4.464255490142234
1850,-2.0744086669311725
1851,-2.9374881746195554
1852,-2.9544585323866928
1853,-2.234625235929955
1854,-4.196298372355786
1855,-4.397122069023474
1856,-2.640500404786146
1857,-4.779618639655253
1858,-6.483674284359169
1859,-4.850981827900997
1860,-3.2246655204571857
1861,-0.6671525869863655
1862,-3.825679927575546
1863,-1.4454058827971805
1864,-2.355925075203082
1865,-1.8669090997891096
1866,-1.4952938712547628
1867,-3.4077002917720898
1868,-3.218787051195066
1869,-1.8790318102651486
1870,-4.445737510536141
1871,-1.8070100016073527
1872,-2.7012348639860457
1873,-3.6511514398793303
1874,1.6637901796742314
1875,-5.209308163485128
1876,-1.6232203798627118
1877,-2.513829998875009
1878,-4.8788652454640715
1879,-2.1524656402936144
1880,-3.7577187177593454
1881,-2.523571653019808
1882,-5.251356639103956
1883,-4.396735550615839
1884,-2.196427411954614
1885,-1.7820885047759862
1886,-1.905400763350195
1887,-3.7340418738308707
1888,-3.0172934906677975
1889,-2.809217890089242
1890,-3.396156607036036
1891,-3.7026746187066117
1892,-2.659423417718319
1893,-4.0096853583277055
1894,-3.353738331532874
1895,-3.553429570275406
1896,-4.600230195369125
1897,-3.710398574401355
1898,-3.512091500354448
1899,-4.024127015083649
1900,-4.302353147289766
1901,-1.1848926550352301
1902,-3.9653133881920097
1903,-2.641223294162913
1904,-4.336277807865506
1905,-2.7788067825441423
1906,-0.6071281453575827
1907,-2.6301969882535494
1908,0.2640577502391601
1909,-2.2148403405385966
1910,-2.944529763741446
1911,-4.275377741749394
1912,-1.3127810128082635
1913,-2.7660560255087527
1914,-3.4317984483232005
1915,-2.3795871696430666
1916,-3.880206001853774
1917,-3.3722414710847017
1918,-4.578689599046901
1919,-3.001636918051203
1920,-3.097596022094201
1921,-5.069137445116685
1922,-1.6976455806716333
1923,-1.8188469392581017
1924,-0.4845413301143683
1925,-0.7628013553688413
1926,-3.6962260283804307
1927,-0.35323199213034895
1928,-3.234766485791158
1929,-2.781129906834657
1930,-3.1481869415962533
1931,-4.169081139285801
1932,-2.5212154797869566
1933,-0.21232571217990073
1934,-3.342104284845546
1935,-2.805377779898997
1936,-3.9462192322100718
1937,-3.9628750271798237
1938,-0.7592219140148025
1939,-1.4160593387861415
1940,-2.2487763538706016
1941,-2.8084880289288368
1942,-3.573156676241315
1943,-1.6124930605823782
1944,-2.170168881732534
1945,-2.240516076371686
1946,-5.066012118251531
1947,-2.287885338348405
1948,-3.4038340938386327
1949,-0.7382039220723647
1950,-4.302812436133197
1951,-2.3480004629120175
1952,-3.2559760148210937
1953,-2.395737353519203
1954,-3.4585437223715854
1955,-4.880452369902108
1956,-4.484627236429015
1957,-1.724186026276459
1958,-0.9576166196589732
1959,-2.126828422367409
1960,1.7510703501427705
1961,-2.099172296994751
1962,-1.1874407896539587
1963,-2.143590241737006
1964,-1.5895429549949993
1965,-3.6803430218982385
1966,-1.6525529668844652
1967,-4.8849517204186705
1968,0.31108838281301643
1969,-0.9716242124873522
1970,-2.5622535580423786
1971,-3.645613822046912
1972,-3.4539511458578294
1973,-1.2034839254983338
1974,-2.6245729446091985
1975,-3.1367147933102366
1976,-1.4899877542264988
1977,-2.905676385268871
1978,-4.706891519076739
1979,-2.4402791798027885
1980,-2.599193783711477
1981,-2.555506540139088
1982,-4.943991953066423
1983,-3.9176873444200093
1984,-2.9754154813432283
1985,-0.7741587460308298
1986,-3.5145183507406017
1987,-4.261080580625069
1988,-3.511681888676221
1989,-2.349457491200955
1990,-4.264315452110331
1991,-4.022949511606517
1992,-3.8989660883959543
1993,-0.7227736516500209
1994,-3.6635287729308823
1995,-1.4384503640136685
1996,-5.043532435663768
1997,0.39557680649628857
1998,-3.495200766740554
1999,-1.8631639780619467
2000,-1.5344693840241035
2001,-2.282849793558837
2002,-3.582330882976627
2003,-3.46787596719407
2004,-3.524100140766011
2005,-3.396937991578648
2006,-3.865476627380558
2007,-3.118027848784828
2008,-3.136349523273655
2009,-5.0966171457400415
2010,-0.7431661093562285
2011,-3.834699452290317
2012,-3.3000422111383165
2013,-4.865216260452339
2014,-2.1352826002345107
2015,-2.258973924980784
2016,0.5441639459194474
2017,-4.326311788661852
2018,-1.5931856504231299
2019,-2.676389246527532
2020,-1.7041277509180552
2021,-6.261227786506946
2022,-3.826324342335417
2023,-3.6489783809943055
2024,-2.771715034297328
2025,-0.23554000010013254
2026,-2.573134143790874
2027,-3.317691073219446
2028,-4.09346407536242
2029,-3.0098357664550996
2030,-2.3363632530580003
2031,-3.4756376036659766
2032,-2.536805899079001
2033,-3.894723567709268
2034,-1.095929475696351
2035,-0.05398816698620373
2036,-0.7671463757384113
2037,-1.3819818505048411
2038,-4.303860654174898
2039,-2.1546202472013185
2040,-1.0603121441008256
2041,-4.039138068266605
2042,-4.50158877318507
2043,-1.1596878279268896
2044,-1.8599975976339165
2045,-2.145297463635444
2046,-3.728433537919424
2047,-2.6122784132354337
2048,-4.8477163884980525
2049,-1.7987013966674852
2050,-5.073112932365603
2051,-2.7089847779219345
2052,-3.4699778530477428
2053,-1.3042456121016095
2054,0.23375851913563112
2055,-0.5468573739951641
2056,-2.589818966094062
2057,-2.9241868321123876
2058,-1.712725981421281
2059,-1.599343763426187
2060,-3.2213837192433354
2061,-4.773577218440707
2062,-4.395849828879779
2063,-3.5096496237724564
2064,-3.7468780578189578
2065,-3.0552963420393664
2066,0.46421607477928867
2067,-1.2594192617029203
2068,-5.144285937113717
2069,-4.371713659203062
2070,-3.022070774365301
2071,-2.764686269349543
2072,-1.7589986035451974
2073,-2.8198458911903024
2074,-4.060801277488769
2075,0.6298024134063924
2076,-3.9434372404125857
2077,-1.9221681235242936
2078,-5.126565770320369
2079,-3.177022367405956
2080,-5.518634074436372
2081,0.4961328401455902
2082,-3.3854657216490724
2083,-2.569818852707242
2084,-3.807142641570762
2085,-3.7151549071235324
2086,-3.0368901020736905
2087,-4.054591199941567
2088,-3.8161644498443636
2089,-1.4289286663797953
2090,-4.244768661309433
2091,-4.027195683670608
2092,-3.1301893951174367
2093,-4.129465777036278
2094,-1.4637861136442771
2095,-3.2377433743545545
2096,-2.917214270939491
2097,-4.7003701974582235
2098,-1.8902121045916742
2099,-3.108492745347323
2100,-4.04545148599502
2101,2.5334749375015657
2102,-3.094365062966402
2103,-2.8256709180148807
2104,-4.070387425369709
2105,-2.7570180196280707
2106,-3.0367645879142677
2107,-4.066292848135993
2108,-2.389237940829116
2109,-3.0738675840757224
2110,-4.5238092943631285
2111,0.5553014505452056
2112,-2.9517066483767147
2113,-3.0842928794582027
2114,-0.829790010492162
2115,-3.622581520817035
2116,-2.6873688198885244
2117,0.7613787945444739
2118,-5.5175631312765505
2119,-4.359220445610272
2120,1.3501474159579125
2121,-4.271677103221126
2122,-4.122005926517622
2123,-5.6907364236491755
2124,-2.429972350992947
2125,-5.815631810455255
2126,-3.564617583579874
2127,-4.277767070608563
2128,-1.7722336934769665
2129,-0.7817795227620921
2130,-2.2885811021582207
2131,-3.187681061423649
2132,-4.047955030908621
2133,-2.235646609654993
2134,-4.577791043365227
2135,-4.569378352258123
2136,-3.3376361205365894
2137,-3.027567351293214
2138,-4.528554535841763
2139,-2.8946803308890563
2140,-2.4251664773927764
2141,-4.175399256782706
2142,-0.13037645827517932
2143,-1.9437952955642654
2144,-1.3378502890890536
2145,-2.7669319299992874
2146,-3.0835719858334825
2147,-6.3698017563507605
2148,-2.7521475836654328
2149,-4.311000931371357
2150,-4.656365658127628
2151,-2.7258387158118573
2152,-2.983219631890563
2153,-3.169195640439101
2154,-4.061358223011088
2155,-1.4756216715148565
2156,-2.3953170808823763
2157,-3.309595715904036
2158,-2.715399260130004
2159,-4.09334008940215
2160,-3.8716417995379855
2161,-1.431700880095048
2162,-6.162346547206925
2163,-4.823953423330099
2164,0.06339250744987461
2165,-4.982743975492826
2166,-1.9017748317505703
2167,-1.9353069489213703
2168,-1.5819556313733192
2169,-3.296584071430015
2170,-3.0039476421886233
2171,-4.258244747969764
2172,-4.404264472851709
2173,-1.2122662533987236
2174,-3.4760298686332987
2175,-5.282742699851208
2176,-2.536195442210407
2177,-3.0155221091690443
2178,-5.532334185037651
2179,-3.8115795858216592
2180,-2.3192468798621713
2181,-3.5082059751663586
2182,-5.2536588213907365
2183,-2.3736235110826667
2184,-3.0230957488489905
2185,-3.77760402593025
2186,-5.342938877113756
2187,-1.4883181180023237
2188,-3.266551408668043
2189,-2.308575872621678
2190,-4.077186189654262
2191,-3.276301164888451
2192,0.9822760349626746
2193,-3.819886094568363
2194,-1.4273278450143965
2195,-4.26623005355116
2196,-2.898800750238593
2197,-3.3273084761288847
2198,-2.132997534855679
2199,-4.268076993526844
2200,-0.26705048805098164
2201,-2.458040827491117
2202,-3.6896048185447725
2203,-1.2570480702083995
2204,-2.872758050621905
2205,-2.475096578072344
2206,-1.7673303364674064
2207,-3.6691769917715393
2208,-4.584320665676925
2209,-3.0117047813855318
2210,-3.7081652616546448
2211,-3.149794722050683
2212,-1.4279991479555034
2213,-4.314931763370891
2214,-2.523889844991204
2215,-3.177709610634132
2216,-2.9997439797770187
2217,-2.6673216989666795
2218,-4.196702697203156
2219,0.5237649717821833
2220,-4.133928594833052
2221,-1.3916163098442231
2222,-3.237477995999771
2223,-3.029083943390265
2224,-5.035301326577133
2225,-2.6681177837547625
2226,-5.247336618453429
2227,-2.4019148136424575
2228,-3.8780007319740393
2229,-4.507142212783196
2230,-5.180563099736087
2231,-0.41598600150039367
2232,-3.9565993442530645
2233,-2.0253041586180505
2234,-2.7076590626325485
2235,-4.680373195274144
2236,-3.7115270167836285
2237,-3.1997012288929074
2238,-2.1679555259112155
2239,-2.2512881043871147
2240,-3.33748366069122
2241,-1.8506419982883493
2242,-1.9606960133465168
2243,-3.826100563443785
2244,-4.951803902968401
2245,-1.9025390713547703
2246,-1.3023625824347365
2247,-3.540794220864839
2248,-2.0635625914858635
2249,-1.9120103661895231
2250,-2.896294259736124
2251,-4.763833724594146
2252,-2.032652907548145
2253,-4.555448315822779
2254,-4.164783127401628
2255,-3.534773924287176
2256,-3.81728663939197
2257,1.1406280597940073
2258,-2.0735011844787365
2259,-5.372700174653906
2260,-4.632284836208688
2261,-3.4907408860624547
2262,-2.0701013536213306
2263,-4.84484768189805
2264,-2.8377235755188663
2265,-2.8570569368382985
2266,-2.422757330671024
2267,2.08441653416004
2268,-4.712021138598847
2269,-3.497597562716177
2270,-4.153269253745805
2271,-5.113108915647162
2272,-4.2630233691552455
2273,-3.1148880444960976
2274,0.48214785913048397
2275,-3.271675939192184
2276,-3.082495156753111
2277,-2.1688000832079846
2278,-3.9644263238186745
2279,-2.6455026057659747
2280,-5.208818214274107
2281,-3.431139374647518
2282,-3.97035701918077
2283,-4.393337706361763
2284,-2.312804663007667
2285,-3.6545284943633107
2286,-4.441153960125197
2287,-3.281672555095756
2288,-2.1546223027541695
2289,-0.1989329294379995
2290,-3.456288596387747
2291,-4.264111070168896
2292,-3.083348045002883
2293,-0.7529847557760092
2294,-5.586077258305735
2295,-3.3643122978938527
2296,-2.6518618485113308
2297,-3.7652008718867696
2298,-3.969086511449026
2299,-2.8231805492750617
2300,-3.75499478308952
2301,-3.179584810822914
2302,-1.2533840821053748
2303,-2.004988554383547
2304,-3.714146704306937
2305,-4.1662639365894805
2306,-1.9590612868563055
2307,-2.7908666118288608
2308,-2.7767221227575845
2309,-1.2551006991292701
2310,-2.65937795441706
2311,-2.367306845884099
2312,-3.4937448926539427
2313,-4.71828059577631
2314,-5.0071257506920634
2315,-2.838042719299823
2316,-2.39513769561263
2317,-2.4651792389532883
2318,-2.577262548341269
2319,-3.6147849560708494
2320,-4.463611902986281
2321,-1.9828628329428886
2322,-5.183983543674818
