index,cohen_d
2134,0.4563385145912695
2253,0.4554452217821503
1301,0.4553075349661992
3703,0.4527324637951482
3241,0.4524868468008225
2007,0.4508517047114819
1458,0.4488467805390819
2916,0.4429146239382923
3667,0.4423455173863167
2808,0.4419140050760146
45,0.4413946476250833
3765,0.440898414494953
2152,0.4402101270084999
441,0.4346029538490807
1256,0.4344039197621863
1698,0.4328206278631123
524,0.4296954669505308
1902,0.4286150560421993
1090,0.4283589775671735
3266,0.4273098749856617
2217,0.426647350267606
757,0.4252149398800297
1243,0.4248941533576706
1257,0.4239611799628328
3794,0.423281782453605
1707,0.4223874034501626
812,0.4208327799631381
3322,0.4186197716955671
2166,0.4186074429685296
406,0.4181491169974922
4025,0.4176739963176084
3209,0.4161983850566548
1071,0.4140424029014141
3745,0.4107168841837172
2684,0.4090206678247844
1344,0.4084744094599362
2899,0.407476356740524
3083,0.4059392629983967
1626,0.4058707430628681
4054,0.4021794110760976
1242,0.4011517536138933
2038,0.4011247380447972
3307,0.3980271853411974
3096,0.3963749288622498
2887,0.3951285246270867
2898,0.3855765084320207
1050,0.3852971744524845
2424,0.385015904353818
0,0.3836491430623057
3269,0.3824226320691852
3990,0.3789521700414949
839,0.3736913968616532
2949,0.3725026345561101
511,0.3707451198793604
3847,0.368882999776045
3895,0.3684664616074877
1370,0.3665695283984457
3992,0.3642047548522305
3427,0.3641673708702554
4076,0.3640262144326304
1022,0.3639774058630236
1595,0.3638084944440316
1258,0.362182876290297
1526,0.3572610291932891
1989,0.3565888624070763
1815,0.3533226704775021
231,0.350295404827184
1283,0.3440236765903513
3440,0.343756937597923
1886,0.3431351540428901
3821,0.3420134204041319
3665,0.3390823615792968
2048,0.3389720319701605
178,0.3371000539780368
3521,0.3361428360451273
1697,0.3353137376960539
3068,0.3349746589146569
3497,0.3342282931168629
3690,0.3328967507797721
1904,0.3320939716437995
2056,0.3304996922244252
2622,0.3295589648943662
111,0.323937098277726
3525,0.3207616776319293
3111,0.3198822265163845
4065,0.3144346430007246
397,0.3140405945025382
4075,0.3132936927871337
4083,0.312832652387442
1885,0.3080503338188441
471,0.3053008180582989
3391,0.3015157512389203
2889,0.3006326237085779
1183,0.2992203852486613
1354,0.2958893103525186
104,0.292237287851873
1593,0.2905072490047751
3123,0.2891399782996016
2434,0.2880694389934313
380,0.2879758164265217
2185,0.2859483284610673
3256,0.2854005579021865
3928,0.2824825546618624
506,0.2822382175098324
2311,0.2816092889102015
3802,0.2810172961138862
1335,0.2808046357771996
2563,0.2784390752468771
3949,0.2775537044220782
2551,0.2772959415197192
1994,0.2757882124845606
1457,0.2749210032613666
1450,0.2747905390020373
310,0.2716638162991031
3410,0.271510162562043
1973,0.2649254978235715
829,0.2625326751160522
1121,0.2623143439069796
563,0.2618565527234296
7,0.2607360924656248
3422,0.259527539807876
3142,0.2590328164351193
1098,0.2545539485153464
608,0.2543884577531743
3097,0.2521676028249927
3432,0.2519787244019003
2557,0.2515531683645247
1026,0.2514426533667868
237,0.2483839014752834
283,0.2468910425201049
2803,0.2463149381612323
1549,0.2439079825591665
1208,0.2427142544868546
3863,0.2399293270766349
3749,0.2397274973799588
3865,0.2381063577759097
1906,0.2380437907222036
2222,0.2352507875250436
2780,0.2332832560441568
1981,0.2324780194757332
277,0.2319157468198034
2260,0.2287038769444754
275,0.2282632059661077
2132,0.2280572724304025
3103,0.226531677415552
3856,0.2259045342871004
4069,0.2243296795481457
3336,0.2219967426271532
105,0.2195990234688781
2200,0.2179977715481732
2359,0.2164608346761121
626,0.2164521004706078
1658,0.2155076345960853
863,0.2140506550925981
1448,0.2136109951367445
419,0.2096500463277879
3935,0.2073393533462299
358,0.1986495450003627
268,0.196891933468383
2681,0.1949718361708401
3247,0.1917368443827274
3417,0.1894617977329744
1151,0.184907549430626
3915,0.1834349373000071
2806,0.1821992691417717
1976,0.1821750313110524
1468,0.1806398537076788
3867,0.176435213468276
1221,0.1764334762317656
1760,0.1762276166322399
3549,0.1761858710437646
3618,0.1728938858632095
2798,0.172476014238602
919,0.1719341325529862
3886,0.1717145411305641
1768,0.1687478280766802
2686,0.1684667230788165
2674,0.1682282741611227
2401,0.1668426102511939
3872,0.1648428235444053
3105,0.1645967137468062
2458,0.1639207702190954
1961,0.1636425522290033
2089,0.1623327077384013
2868,0.158118192106959
1802,0.1570518917337759
119,0.1554506119533099
2742,0.1541006284790777
1818,0.1496407703270939
3771,0.1489235074840257
1732,0.1487427537550508
1359,0.1483936911666362
80,0.146257935756186
627,0.1450373732387934
2643,0.143154481001795
1669,0.140701824131737
1723,0.1358012933575439
3993,0.1340507002540778
2049,0.132910082112349
2090,0.1299685235048552
1559,0.1267759771335413
1386,0.1255700958031718
3066,0.1218927894444256
3954,0.1215366165362682
2442,0.120649405693913
2216,0.1203872323960553
1462,0.1171947424418539
3212,0.1168150857801018
778,0.1138460488869272
3850,0.111048871420204
612,0.1087064532045733
2368,0.1045504916287388
2305,0.1015047093913636
434,0.0978554948081401
4047,0.093606835142541
1135,0.0930513629633716
1784,0.0905525469057811
2237,0.0885968886339526
3638,0.0878898788885022
1777,0.0851345397582663
422,0.0850182592543287
561,0.0847039590986643
653,0.0846576560182007
1233,0.0832990954627696
454,0.0827559017678254
1204,0.0808850014475363
2914,0.0789795760189714
585,0.0768361751605368
733,0.074999605149631
2677,0.0727245633588467
2221,0.0726820654089904
879,0.0707379882289455
83,0.0699545874670056
1438,0.0697732116199979
3853,0.0684468189067088
2195,0.0672337855922887
773,0.0671913990148517
3403,0.0624170499039424
960,0.0589144689890395
2304,0.057415752482713
3572,0.0556039387323406
44,0.0555676228873555
3037,0.0547217821486785
2739,0.0506912450112317
321,0.0504147388974629
1915,0.0477125787658026
3138,0.0454519100801257
401,0.0385550688202065
1396,0.0371976390361509
1447,0.033071129773369
2782,0.0327060111548946
3734,0.0317098035269937
1042,0.031617221638168
1546,0.0304240080941875
2309,0.0297539684071886
1966,0.0261160578028265
3752,0.0258047868870345
1647,0.0241578974692998
3113,0.023365226625805
2116,0.0192330035596982
3047,0.015912737829816
3013,0.0130011877145718
674,0.012410709697857
2174,0.0111037810281378
1217,0.008834202593071
447,0.0068572796071091
1340,0.0036952229607473
1936,0.0014270907240903
861,0.0013570348253186
